UID,NID
U454393,N28609
U454393,N93049
U454393,N12775
U454393,N87910
U454393,N127225
U454393,N97825
U454393,N42137
U454393,N44185
U454393,N14200
U454393,N99733
U454393,N71665
U454393,N5068
U454393,N35222
U454393,N73963
U454393,N54380
U454393,N25166
U454393,N24344
U454393,N54360
U454393,N23264
U454393,N56927
U454393,N96533
U454393,N106403
U454393,N53933
U454393,N90561
U454393,N77734
U454393,N96713
U454393,N123451
U454393,N64765
U454393,N8966
U454393,N124102
U454393,N65613
U454393,N76099
U454393,N48449
U454393,N54393
U454393,N78130
U454393,N79781
U454393,N110180
U454393,N19432
U454393,N76645
U454393,N100670
U454393,N28416
U454393,N91110
U454393,N91597
U454393,N11631
U454393,N52677
U454393,N30152
U454393,N7156
U454393,N102152
U454393,N38202
U454393,N53109
U454393,N81364
U454393,N95139
U454393,N1014
U454393,N34516
U454393,N35921
U361945,N6077
U361945,N90926
U361945,N102657
U361945,N128820
U361945,N33204
U361945,N59633
U361945,N83767
U361945,N128930
U361945,N18942
U361945,N31281
U361945,N101474
U361945,N103933
U361945,N89122
U361945,N1128
U361945,N101377
U361945,N37636
U361945,N115066
U361945,N37761
U361945,N19937
U361945,N94738
U361945,N94659
U361945,N99405
U361945,N44759
U361945,N108284
U361945,N90930
U361945,N43069
U361945,N116236
U361945,N21671
U361945,N23156
U361945,N98068
U361945,N126328
U361945,N29786
U361945,N92474
U361945,N49570
U361945,N69442
U361945,N71728
U361945,N14
U361945,N111689
U361945,N122561
U361945,N58843
U361945,N17210
U361945,N60132
U361945,N46770
U361945,N123740
U361945,N113192
U361945,N50645
U361945,N100091
U361945,N83742
U361945,N90896
U361945,N105840
U361945,N34366
U361945,N31688
U361945,N13604
U361945,N30189
U361945,N35099
U361945,N62661
U361945,N122570
U361945,N22642
U361945,N35914
U361945,N56204
U361945,N96588
U361945,N55064
U361945,N120613
U361945,N18117
U361945,N78719
U361945,N54360
U361945,N90437
U361945,N78528
U361945,N95133
U361945,N56912
U361945,N36893
U361945,N44186
U361945,N106411
U361945,N124752
U361945,N117782
U361945,N52677
U361945,N93987
U361945,N15453
U361945,N124102
U361945,N37176
U361945,N89080
U361945,N12043
U361945,N8902
U361945,N120646
U361945,N82243
U361945,N57217
U361945,N121956
U361945,N54618
U361945,N15664
U361945,N59547
U361945,N45629
U361945,N88421
U361945,N41377
U361945,N125961
U361945,N73228
U361945,N15414
U361945,N68651
U361945,N122032
U361945,N3545
U361945,N61321
U361945,N86573
U361945,N64383
U361945,N93769
U361945,N8995
U361945,N16028
U361945,N115509
U361945,N76887
U361945,N116617
U361945,N127563
U361945,N51701
U361945,N5429
U361945,N40765
U361945,N112731
U361945,N45599
U361945,N47589
U361945,N33566
U361945,N50536
U48817,N1396
U48817,N103866
U48817,N110877
U48817,N62767
U48817,N82897
U48817,N29136
U48817,N54533
U48817,N117269
U48817,N53787
U48817,N129175
U48817,N38742
U48817,N128643
U48817,N65259
U48817,N121794
U48817,N765
U48817,N3454
U48817,N33216
U48817,N62165
U48817,N19004
U48817,N38278
U48817,N72331
U48817,N97313
U48817,N87143
U48817,N16282
U48817,N50274
U48817,N63067
U48817,N115066
U48817,N101263
U48817,N119966
U48817,N112324
U48817,N63237
U48817,N19937
U48817,N104181
U48817,N16502
U48817,N30394
U48817,N121372
U48817,N51471
U48817,N76775
U48817,N30971
U48817,N38217
U48817,N71054
U48817,N45396
U48817,N23421
U48817,N119177
U48817,N51450
U48817,N119757
U48817,N16906
U48817,N36966
U48817,N32221
U48817,N7391
U48817,N60001
U48817,N3565
U48817,N69792
U48817,N7992
U48817,N4104
U48817,N11879
U48817,N62328
U48817,N19735
U48817,N56927
U48817,N77742
U48817,N8063
U48817,N56768
U48817,N51360
U48817,N124048
U48817,N116097
U48817,N123400
U48817,N56855
U48817,N106603
U48817,N62105
U48817,N45124
U48817,N118630
U48817,N59645
U48817,N10396
U48817,N107397
U48817,N87364
U48817,N84031
U48817,N101296
U48817,N3113
U48817,N30267
U48817,N127225
U48817,N83933
U48817,N94541
U48817,N117074
U48817,N120514
U48817,N113173
U48817,N12081
U48817,N23293
U48817,N59360
U48817,N30623
U48817,N46002
U48817,N78130
U48817,N78604
U48817,N1023
U48817,N90072
U48817,N128141
U48817,N108312
U48817,N84662
U48817,N104498
U48817,N8995
U48817,N30140
U48817,N121917
U48817,N22773
U48817,N5653
U48817,N115725
U48817,N53410
U48817,N58227
U48817,N26863
U48817,N27993
U48817,N119530
U48817,N60544
U48817,N4858
U48817,N125969
U48817,N93366
U48817,N95526
U48817,N63120
U48817,N98657
U48817,N127375
U48817,N28468
U48817,N123362
U48817,N104437
U48817,N54797
U48817,N76042
U48817,N20281
U48817,N39373
U48817,N37530
U399097,N63760
U399097,N96516
U399097,N3794
U399097,N111999
U399097,N74426
U399097,N88765
U399097,N63723
U399097,N37266
U399097,N71340
U399097,N116312
U399097,N9740
U399097,N63858
U399097,N104081
U399097,N47900
U399097,N85484
U399097,N31043
U399097,N109183
U399097,N40686
U399097,N71082
U399097,N129764
U399097,N3616
U399097,N45634
U399097,N124922
U399097,N126521
U399097,N14240
U399097,N119367
U399097,N93363
U399097,N78831
U399097,N36446
U399097,N42209
U399097,N38167
U399097,N81516
U399097,N40401
U399097,N49620
U399097,N43098
U399097,N19937
U399097,N89799
U399097,N63212
U399097,N48149
U399097,N83770
U399097,N1396
U399097,N59611
U399097,N33527
U399097,N116068
U399097,N3435
U399097,N43373
U399097,N48661
U399097,N111401
U399097,N69442
U399097,N100119
U399097,N71728
U399097,N86485
U399097,N27430
U399097,N13604
U399097,N117120
U399097,N98277
U399097,N73694
U399097,N35269
U399097,N33779
U399097,N82815
U399097,N110949
U399097,N90335
U399097,N95420
U399097,N82348
U399097,N42201
U399097,N80126
U399097,N4289
U399097,N109498
U399097,N126602
U399097,N93315
U399097,N101597
U399097,N122561
U399097,N69936
U399097,N52197
U399097,N79071
U399097,N125444
U399097,N100091
U399097,N79285
U399097,N88893
U399097,N92079
U399097,N115359
U399097,N55765
U399097,N114848
U399097,N29466
U399097,N114956
U399097,N61889
U399097,N121216
U399097,N12340
U399097,N91199
U399097,N38388
U399097,N112901
U399097,N72590
U399097,N36911
U399097,N76601
U399097,N81449
U399097,N78719
U399097,N15375
U399097,N81603
U399097,N77020
U399097,N127002
U399097,N96533
U399097,N7234
U399097,N100274
U399097,N54360
U399097,N1596
U399097,N112642
U399097,N82746
U399097,N24342
U399097,N110158
U399097,N809
U399097,N7732
U399097,N18933
U399097,N85685
U399097,N57217
U399097,N107516
U399097,N30755
U399097,N64336
U399097,N72976
U399097,N127052
U399097,N13912
U399097,N117782
U399097,N108994
U399097,N15428
U399097,N108334
U399097,N23666
U399097,N82471
U399097,N55397
U399097,N39135
U399097,N30152
U399097,N73228
U399097,N25726
U399097,N55311
U399097,N61321
U399097,N123575
U399097,N71511
U399097,N18720
U399097,N122808
U399097,N107836
U399097,N8995
U399097,N48524
U399097,N4066
U399097,N28440
U399097,N85594
U399097,N50653
U399097,N1960
U399097,N122726
U399097,N71907
U399097,N42798
U399097,N102145
U399097,N14551
U399097,N81315
U399097,N63476
U399097,N94180
U399097,N67533
U399097,N21010
U399097,N119202
U399097,N78696
U399097,N93130
U399097,N29433
U399097,N54944
U399097,N75056
U378037,N106943
U378037,N67875
U378037,N59565
U378037,N19379
U378037,N71421
U378037,N125021
U378037,N18389
U378037,N123290
U378037,N112451
U378037,N35485
U378037,N67260
U378037,N79583
U378037,N65259
U378037,N63858
U378037,N9740
U378037,N44090
U378037,N62685
U378037,N38098
U378037,N31304
U378037,N40923
U378037,N108726
U378037,N89872
U378037,N120437
U378037,N98881
U378037,N31493
U378037,N24738
U378037,N91458
U378037,N52576
U378037,N33240
U378037,N126878
U378037,N46568
U378037,N77440
U378037,N106854
U378037,N59710
U378037,N113089
U378037,N31043
U378037,N32946
U378037,N53197
U378037,N91231
U378037,N81937
U378037,N48215
U378037,N123045
U378037,N104760
U378037,N16249
U378037,N41404
U378037,N115066
U378037,N47639
U378037,N6698
U378037,N92196
U378037,N40850
U378037,N91170
U378037,N15051
U378037,N9524
U378037,N105493
U378037,N127870
U378037,N106096
U378037,N12568
U378037,N16463
U378037,N46496
U378037,N111348
U378037,N51092
U378037,N36246
U378037,N89836
U378037,N127773
U378037,N39375
U378037,N76657
U378037,N81745
U378037,N55318
U378037,N127631
U378037,N108284
U378037,N63212
U378037,N14927
U378037,N44556
U378037,N37206
U378037,N91254
U378037,N86591
U378037,N24593
U378037,N125769
U378037,N87654
U378037,N82859
U378037,N97057
U378037,N113859
U378037,N24563
U378037,N71127
U378037,N97617
U378037,N3435
U378037,N119718
U378037,N13604
U378037,N33446
U378037,N74865
U378037,N99649
U378037,N26374
U378037,N92655
U378037,N111503
U378037,N88243
U378037,N77314
U378037,N68426
U378037,N46397
U378037,N44660
U378037,N4133
U378037,N113641
U378037,N122561
U378037,N40987
U378037,N106603
U378037,N123148
U378037,N35110
U378037,N67133
U378037,N117592
U378037,N32756
U378037,N5143
U378037,N27352
U378037,N18399
U378037,N50012
U378037,N79724
U378037,N88892
U378037,N4555
U378037,N108547
U378037,N68429
U378037,N18781
U378037,N81080
U378037,N44185
U378037,N54176
U378037,N27995
U378037,N48890
U378037,N69364
U378037,N76151
U378037,N62450
U378037,N71529
U378037,N23655
U378037,N46994
U378037,N35179
U378037,N17298
U378037,N118005
U378037,N66107
U378037,N10996
U378037,N74704
U378037,N36079
U378037,N119126
U378037,N121820
U378037,N97875
U378037,N104737
U378037,N114336
U378037,N93769
U378037,N6930
U378037,N71977
U378037,N112303
U378037,N93708
U378037,N16428
U378037,N124330
U378037,N21675
U378037,N11878
U378037,N88674
U378037,N48177
U378037,N112751
U378037,N54393
U378037,N14205
U378037,N71088
U378037,N114581
U378037,N56099
U378037,N29476
U378037,N58011
U378037,N117886
U378037,N106702
U378037,N59416
U378037,N71092
U378037,N53410
U378037,N85063
U378037,N2539
U378037,N9929
U378037,N27763
U378037,N67101
U378037,N91331
U378037,N16217
U378037,N19729
U378037,N27611
U378037,N118152
U378037,N89578
U378037,N65661
U378037,N84423
U378037,N127001
U378037,N118289
U378037,N86409
U378037,N81541
U378037,N99210
U378037,N84433
U378037,N29071
U378037,N47589
U378037,N46693
U378037,N84436
U378037,N99706
U378037,N74703
U378037,N46367
U378037,N27933
U378037,N126000
U378037,N39230
U378037,N37373
U378037,N17456
U378037,N28468
U378037,N17547
U378037,N92613
U378037,N123455
U378037,N27723
U86113,N99129
U86113,N57532
U86113,N46591
U86113,N6549
U86113,N12113
U86113,N12959
U86113,N85976
U86113,N92191
U86113,N74317
U86113,N98782
U86113,N51394
U86113,N29604
U86113,N1156
U86113,N72493
U86113,N12194
U86113,N72930
U86113,N124120
U86113,N113547
U86113,N22262
U86113,N31043
U86113,N109465
U86113,N17645
U86113,N84439
U86113,N105990
U86113,N88762
U86113,N91734
U86113,N37175
U86113,N102357
U86113,N9375
U86113,N82099
U86113,N33329
U86113,N55571
U86113,N104760
U86113,N72802
U86113,N33964
U86113,N112324
U86113,N76596
U86113,N454
U86113,N45634
U86113,N48149
U86113,N98923
U86113,N42209
U86113,N50038
U86113,N127773
U86113,N117275
U86113,N93871
U86113,N118210
U86113,N46533
U86113,N90686
U86113,N105339
U86113,N91944
U86113,N13073
U86113,N60804
U86113,N1128
U86113,N32245
U86113,N23045
U86113,N119177
U86113,N126834
U86113,N119800
U86113,N34775
U86113,N43373
U86113,N54723
U86113,N102743
U86113,N3435
U86113,N93512
U86113,N86711
U86113,N51724
U86113,N107594
U86113,N52405
U86113,N71068
U86113,N49262
U86113,N31424
U86113,N124532
U86113,N98680
U86113,N80126
U86113,N82348
U86113,N66687
U86113,N124242
U86113,N126063
U86113,N89422
U86113,N50645
U86113,N21653
U86113,N93049
U86113,N99733
U86113,N107441
U86113,N71665
U86113,N95529
U86113,N127286
U86113,N68960
U86113,N92079
U86113,N108393
U86113,N8387
U86113,N88893
U86113,N68431
U86113,N73963
U86113,N94882
U86113,N56920
U86113,N11266
U86113,N98125
U86113,N9183
U86113,N59351
U86113,N116035
U86113,N72590
U86113,N21312
U86113,N29753
U86113,N24344
U86113,N120613
U86113,N7553
U86113,N78719
U86113,N23264
U86113,N79909
U86113,N28616
U86113,N54360
U86113,N1596
U86113,N53933
U86113,N120514
U86113,N10484
U86113,N55064
U86113,N121592
U86113,N8991
U86113,N8527
U86113,N121845
U86113,N104737
U86113,N112642
U86113,N55558
U86113,N42974
U86113,N43257
U86113,N755
U86113,N98095
U86113,N74495
U86113,N91597
U86113,N28416
U86113,N6696
U86113,N66294
U86113,N72868
U86113,N108578
U86113,N125961
U86113,N41377
U86113,N73228
U86113,N24446
U86113,N113698
U86113,N93769
U86113,N128483
U86113,N38202
U86113,N67911
U86113,N74723
U86113,N107039
U86113,N60753
U86113,N96108
U86113,N4066
U86113,N59033
U86113,N54972
U86113,N94407
U86113,N119505
U86113,N106691
U86113,N77153
U86113,N104558
U86113,N34374
U86113,N84423
U86113,N98657
U86113,N110258
U195733,N105142
U195733,N8085
U195733,N85846
U195733,N92279
U195733,N4833
U195733,N765
U195733,N114992
U195733,N16973
U195733,N52652
U195733,N14088
U195733,N53611
U195733,N48971
U195733,N128643
U195733,N59040
U195733,N22950
U195733,N12326
U195733,N111923
U195733,N89611
U195733,N113476
U195733,N80268
U195733,N60015
U195733,N104475
U195733,N85484
U195733,N92087
U195733,N12255
U195733,N107017
U195733,N128965
U195733,N101420
U195733,N113547
U195733,N9375
U195733,N121551
U195733,N108217
U195733,N15471
U195733,N65830
U195733,N98238
U195733,N93667
U195733,N40401
U195733,N48112
U195733,N49511
U195733,N51922
U195733,N105339
U195733,N23549
U195733,N60882
U195733,N5454
U195733,N38627
U195733,N51724
U195733,N21671
U195733,N38217
U195733,N43241
U195733,N117102
U195733,N42082
U195733,N63918
U195733,N82979
U195733,N44309
U195733,N3435
U195733,N99087
U195733,N49262
U195733,N16349
U195733,N46284
U195733,N82348
U195733,N21044
U195733,N80126
U195733,N61138
U195733,N34094
U195733,N4289
U195733,N9273
U195733,N18399
U195733,N96236
U195733,N20441
U195733,N16294
U195733,N124555
U195733,N120951
U195733,N16906
U195733,N27352
U195733,N36450
U195733,N129464
U195733,N33943
U195733,N75793
U195733,N15899
U195733,N29910
U195733,N105191
U195733,N83465
U195733,N51893
U195733,N102361
U195733,N93237
U195733,N41459
U195733,N6923
U195733,N27995
U195733,N50645
U195733,N77238
U195733,N4555
U195733,N11083
U195733,N29631
U195733,N36823
U195733,N73630
U195733,N104654
U195733,N26543
U195733,N63972
U195733,N59130
U195733,N91352
U195733,N127225
U195733,N69016
U195733,N118860
U195733,N23438
U195733,N96071
U195733,N112915
U195733,N34016
U195733,N65199
U195733,N112901
U195733,N100832
U195733,N76601
U195733,N65233
U195733,N20141
U195733,N66666
U195733,N95150
U195733,N109668
U195733,N79909
U195733,N81464
U195733,N54360
U195733,N50689
U195733,N28958
U195733,N91597
U195733,N93065
U195733,N32043
U195733,N42718
U195733,N18824
U195733,N74971
U195733,N6120
U195733,N66389
U195733,N1886
U195733,N16805
U195733,N66611
U195733,N1014
U195733,N18904
U195733,N99797
U195733,N81364
U195733,N94276
U195733,N90170
U195733,N43087
U195733,N13005
U195733,N58799
U195733,N87788
U195733,N21416
U195733,N47258
U195733,N30216
U195733,N50676
U195733,N86463
U195733,N67369
U696889,N32349
U696889,N41484
U696889,N119298
U696889,N27038
U696889,N105630
U696889,N124640
U696889,N66027
U696889,N124453
U696889,N13337
U696889,N49404
U696889,N12959
U696889,N74317
U696889,N20359
U696889,N33204
U696889,N19041
U696889,N70080
U696889,N77155
U696889,N66535
U696889,N128643
U696889,N28568
U696889,N55903
U696889,N42703
U696889,N38884
U696889,N100405
U696889,N127659
U696889,N49370
U696889,N39445
U696889,N95093
U696889,N38556
U696889,N106854
U696889,N103002
U696889,N113273
U696889,N21548
U696889,N97358
U696889,N12015
U696889,N33135
U696889,N15339
U696889,N68249
U696889,N9375
U696889,N105813
U696889,N124362
U696889,N94492
U696889,N73302
U696889,N104737
U696889,N114335
U696889,N99458
U696889,N17044
U696889,N15457
U696889,N25750
U696889,N104277
U696889,N112003
U696889,N72388
U696889,N72976
U696889,N119590
U696889,N98095
U696889,N48946
U696889,N71977
U696889,N46002
U696889,N124966
U696889,N11841
U696889,N2664
U696889,N25140
U696889,N89289
U696889,N102643
U696889,N70655
U696889,N127267
U696889,N40944
U696889,N87444
U696889,N41326
U696889,N89144
U696889,N14205
U696889,N77603
U696889,N24446
U696889,N9613
U696889,N19175
U696889,N45341
U696889,N31079
U696889,N5781
U696889,N4266
U696889,N4845
U696889,N37061
U696889,N88150
U696889,N106683
U696889,N83042
U696889,N13865
U696889,N61321
U696889,N121418
U696889,N67429
U696889,N108312
U696889,N8664
U696889,N80062
U696889,N27736
U696889,N41702
U696889,N58045
U696889,N8995
U696889,N120545
U696889,N74723
U696889,N93769
U696889,N49962
U696889,N112016
U696889,N83623
U696889,N64492
U696889,N82093
U696889,N49418
U696889,N37550
U696889,N79026
U696889,N107969
U696889,N63569
U696889,N13901
U696889,N26572
U696889,N52525
U696889,N59263
U696889,N4139
U696889,N26003
U696889,N84320
U696889,N91968
U696889,N5653
U696889,N127629
U696889,N18904
U696889,N101407
U696889,N74971
U696889,N1713
U696889,N90902
U696889,N77826
U696889,N29522
U696889,N115725
U696889,N120031
U696889,N71337
U696889,N108016
U696889,N68112
U696889,N81392
U696889,N10490
U696889,N47589
U696889,N82055
U696889,N14316
U696889,N37530
U696889,N106577
U696889,N12951
U696889,N47053
U696889,N117996
U696889,N85487
U696889,N90800
U696889,N29433
U696889,N79352
U696889,N63240
U696889,N26968
U696889,N105971
U696889,N104437
U696889,N76810
U696889,N31323
U696889,N123455
U696889,N25492
U376381,N78057
U376381,N105268
U376381,N99807
U376381,N100704
U376381,N121275
U376381,N92085
U376381,N92496
U376381,N85722
U376381,N2490
U376381,N28911
U376381,N105990
U376381,N113476
U376381,N81475
U376381,N31043
U376381,N23925
U376381,N109826
U376381,N74924
U376381,N5685
U376381,N108299
U376381,N23596
U376381,N15422
U376381,N16282
U376381,N83597
U376381,N52057
U376381,N69208
U376381,N78466
U376381,N37069
U376381,N83297
U376381,N100124
U376381,N80334
U376381,N41313
U376381,N111048
U376381,N112196
U376381,N33964
U376381,N69977
U376381,N53584
U376381,N120234
U376381,N454
U376381,N124922
U376381,N43885
U376381,N43585
U376381,N78831
U376381,N65391
U376381,N62786
U376381,N104634
U376381,N127916
U376381,N116930
U376381,N48457
U376381,N47517
U376381,N118772
U376381,N34001
U376381,N20138
U376381,N118210
U376381,N73122
U376381,N52842
U376381,N92455
U376381,N103181
U376381,N117102
U376381,N46056
U376381,N59716
U376381,N94456
U376381,N27253
U376381,N24556
U376381,N121168
U376381,N122988
U376381,N87664
U376381,N127040
U376381,N67566
U376381,N92316
U376381,N112156
U376381,N3435
U376381,N37469
U376381,N83143
U376381,N19735
U376381,N85386
U376381,N93843
U376381,N9329
U376381,N32534
U376381,N10737
U376381,N49839
U376381,N15551
U376381,N31424
U376381,N67526
U376381,N77437
U376381,N118461
U376381,N43358
U376381,N6923
U376381,N77219
U376381,N93420
U376381,N72115
U376381,N93187
U376381,N44660
U376381,N37444
U376381,N111180
U376381,N81080
U376381,N42893
U376381,N51940
U376381,N94223
U376381,N128265
U376381,N58843
U376381,N50645
U376381,N70610
U376381,N111181
U376381,N121101
U376381,N38094
U376381,N123307
U376381,N7587
U376381,N20618
U376381,N54176
U376381,N95867
U376381,N42707
U376381,N11196
U376381,N46770
U376381,N23655
U376381,N92439
U376381,N129836
U376381,N20943
U376381,N32421
U376381,N51697
U376381,N7553
U376381,N50441
U376381,N31595
U376381,N76601
U376381,N21751
U376381,N12987
U376381,N36911
U376381,N26724
U376381,N58279
U376381,N54380
U376381,N72204
U376381,N9183
U376381,N82919
U376381,N55064
U376381,N57191
U376381,N111157
U376381,N13674
U376381,N43418
U376381,N114848
